ProductID,SKU,ProductName,Category,SubCategory,Brand,SupplierID,UnitPrice,Cost,Status
P01760,SKU-01760,Apple Accessorie 1760,Electronics,Accessories,Apple,S0387,157.22,271.98,Active
P01761,SKU-01761,Philips Laptop 1761,Electronics,Laptops,Philips,S0160,1384.98,909.24,Active
P01762,SKU-01762,Philips Accessorie 1762,Electronics,Accessories,Philips,S0143,1402.62,1091.28,Active
P01763,SKU-01763,Adidas Laptop 1763,Electronics,Laptops,Adidas,S0224,803.2,151.23,Active
P01764,SKU-01764,Nike Smartphone 1764,Electronics,Smartphones,Nike,S0291,162.76,182.76,Active
P01765,SKU-01765,Apple Laptop 1765,Electronics,Laptops,Apple,S0098,401.88,535.66,Active
P01766,SKU-01766,LG Laptop 1766,Electronics,Laptops,LG,S0075,1409.6,904.48,Active
P01767,SKU-01767,Adidas Accessorie 1767,Electronics,Accessories,Adidas,S0059,1024.63,421.63,Active
P01768,SKU-01768,Loreal Smartphone 1768,Electronics,Smartphones,Loreal,S0065,1274.55,1481.57,Active
P01769,SKU-01769,Sony Laptop 1769,Electronics,Laptops,Sony,S0331,345.92,1279.72,Active
P01770,SKU-01770,Apple Accessorie 1770,Electronics,Accessories,Apple,S0449,778.48,1396.6,Active
P01771,SKU-01771,Loreal Laptop 1771,Electronics,Laptops,Loreal,S0265,1665.78,1080.57,Active
P01772,SKU-01772,Philips Smartphone 1772,Electronics,Smartphones,Philips,S0103,1556.74,424.54,Active
P01773,SKU-01773,Samsung Accessorie 1773,Electronics,Accessories,Samsung,S0012,1597.1,1336.9,Active
P01774,SKU-01774,Philips Laptop 1774,Electronics,Laptops,Philips,S0394,569.39,631.49,Active
P01775,SKU-01775,HP Accessorie 1775,Electronics,Accessories,HP,S0218,236.31,674.87,Active
P01776,SKU-01776,Sony Accessorie 1776,Electronics,Accessories,Sony,S0353,149.15,972.95,Active
P01777,SKU-01777,Nike Accessorie 1777,Electronics,Accessories,Nike,S0145,445.55,195.46,Active
P01778,SKU-01778,Loreal Accessorie 1778,Electronics,Accessories,Loreal,S0374,1522.19,1249.22,Active
P01779,SKU-01779,Loreal Smartphone 1779,Electronics,Smartphones,Loreal,S0052,1859.07,1219.56,Active
P01780,SKU-01780,Sony Smartphone 1780,Electronics,Smartphones,Sony,S0195,853.48,432.97,Active
P01781,SKU-01781,Philips Accessorie 1781,Electronics,Accessories,Philips,S0439,1140.69,188.15,Active
P01782,SKU-01782,Adidas Laptop 1782,Electronics,Laptops,Adidas,S0059,759.97,1479.41,Active
P01783,SKU-01783,Nike Smartphone 1783,Electronics,Smartphones,Nike,S0028,138.64,1241.52,Active
P01784,SKU-01784,Nike Smartphone 1784,Electronics,Smartphones,Nike,S0486,1263.19,1428.27,Active
P01785,SKU-01785,Loreal Laptop 1785,Electronics,Laptops,Loreal,S0234,1396.24,695.88,Active
P01786,SKU-01786,Sony Laptop 1786,Electronics,Laptops,Sony,S0424,773.57,568.62,Active
P01787,SKU-01787,Dell Laptop 1787,Electronics,Laptops,Dell,S0022,1216.75,681.68,Active
P01788,SKU-01788,LG Smartphone 1788,Electronics,Smartphones,LG,S0018,1952.33,1132.47,Active
P01789,SKU-01789,HP Laptop 1789,Electronics,Laptops,HP,S0251,595.93,754.69,Active
P01790,SKU-01790,Sony Laptop 1790,Electronics,Laptops,Sony,S0155,1636.36,829.97,Active
P01791,SKU-01791,Adidas Laptop 1791,Electronics,Laptops,Adidas,S0203,105.46,1400.85,Active
P01792,SKU-01792,Philips Smartphone 1792,Electronics,Smartphones,Philips,S0454,1047.24,221.64,Active
P01793,SKU-01793,Philips Accessorie 1793,Electronics,Accessories,Philips,S0028,852.85,1447.18,Active
P01794,SKU-01794,Philips Laptop 1794,Electronics,Laptops,Philips,S0490,1284.71,817.33,Active
P01795,SKU-01795,HP Smartphone 1795,Electronics,Smartphones,HP,S0192,1118.65,1229.9,Active
P01796,SKU-01796,Samsung Accessorie 1796,Electronics,Accessories,Samsung,S0380,755.01,991.94,Active
P01797,SKU-01797,Philips Accessorie 1797,Electronics,Accessories,Philips,S0136,708.22,316.84,Active
P01798,SKU-01798,Apple Laptop 1798,Electronics,Laptops,Apple,S0164,1466.63,577.1,Active
P01799,SKU-01799,Apple Accessorie 1799,Electronics,Accessories,Apple,S0388,1214.99,294.28,Active
P01800,SKU-01800,Apple Laptop 1800,Electronics,Laptops,Apple,S0405,265.84,1075.07,Active
P01801,SKU-01801,Apple Laptop 1801,Electronics,Laptops,Apple,S0232,123.9,122.38,Active
P01802,SKU-01802,Nike Laptop 1802,Electronics,Laptops,Nike,S0049,586.38,398.97,Active
P01803,SKU-01803,Samsung Laptop 1803,Electronics,Laptops,Samsung,S0449,1090.08,474.33,Active
P01804,SKU-01804,LG Smartphone 1804,Electronics,Smartphones,LG,S0264,817.24,1060.85,Active
P01805,SKU-01805,Apple Smartphone 1805,Electronics,Smartphones,Apple,S0174,1943.84,578.72,Active
P01806,SKU-01806,Dell Accessorie 1806,Electronics,Accessories,Dell,S0312,1684.9,698.76,Active
P01807,SKU-01807,Apple Smartphone 1807,Electronics,Smartphones,Apple,S0309,759.15,1032.5,Active
P01808,SKU-01808,Adidas Accessorie 1808,Electronics,Accessories,Adidas,S0188,1479.58,792.51,Active
P01809,SKU-01809,Samsung Accessorie 1809,Electronics,Accessories,Samsung,S0191,84.51,1411.77,Active
P01810,SKU-01810,Apple Laptop 1810,Electronics,Laptops,Apple,S0326,264.51,708.03,Active
P01811,SKU-01811,Loreal Smartphone 1811,Electronics,Smartphones,Loreal,S0385,518.52,527.59,Active
P01812,SKU-01812,Philips Accessorie 1812,Electronics,Accessories,Philips,S0247,695.37,378.21,Active
P01813,SKU-01813,Adidas Accessorie 1813,Electronics,Accessories,Adidas,S0350,1738.42,605.45,Active
P01814,SKU-01814,Dell Accessorie 1814,Electronics,Accessories,Dell,S0327,1597.76,688.92,Active
P01815,SKU-01815,Loreal Smartphone 1815,Electronics,Smartphones,Loreal,S0141,339.6,1090.18,Active
P01816,SKU-01816,Adidas Accessorie 1816,Electronics,Accessories,Adidas,S0132,1544.21,292.75,Active
P01817,SKU-01817,Adidas Smartphone 1817,Electronics,Smartphones,Adidas,S0099,1377.75,1115.92,Active
P01818,SKU-01818,Dell Smartphone 1818,Electronics,Smartphones,Dell,S0230,1204.54,702.54,Active
P01819,SKU-01819,Dell Laptop 1819,Electronics,Laptops,Dell,S0390,263.77,209.8,Active
P01820,SKU-01820,Sony Laptop 1820,Electronics,Laptops,Sony,S0091,1253.6,1348.52,Active
P01821,SKU-01821,Sony Smartphone 1821,Electronics,Smartphones,Sony,S0211,211.68,1178.95,Active
P01822,SKU-01822,Apple Smartphone 1822,Electronics,Smartphones,Apple,S0463,1998.06,57.65,Active
P01823,SKU-01823,LG Smartphone 1823,Electronics,Smartphones,LG,S0469,1007.71,550.5,Active
P01824,SKU-01824,Nike Smartphone 1824,Electronics,Smartphones,Nike,S0302,278.93,175.14,Active
P01825,SKU-01825,Nike Laptop 1825,Electronics,Laptops,Nike,S0200,542.02,596.19,Active
P01826,SKU-01826,HP Accessorie 1826,Electronics,Accessories,HP,S0128,1385.05,735.78,Active
P01827,SKU-01827,LG Smartphone 1827,Electronics,Smartphones,LG,S0396,1914.28,127.23,Active
P01828,SKU-01828,HP Smartphone 1828,Electronics,Smartphones,HP,S0020,1113.9,308.35,Active
P01829,SKU-01829,LG Laptop 1829,Electronics,Laptops,LG,S0385,966.65,879.3,Active
P01830,SKU-01830,Loreal Accessorie 1830,Electronics,Accessories,Loreal,S0199,1576.3,270.4,Active
P01831,SKU-01831,Samsung Laptop 1831,Electronics,Laptops,Samsung,S0090,1320.11,1348.91,Active
P01832,SKU-01832,Philips Accessorie 1832,Electronics,Accessories,Philips,S0115,1981.38,524.9,Active
P01833,SKU-01833,Samsung Laptop 1833,Electronics,Laptops,Samsung,S0364,1413.93,447.3,Active
P01834,SKU-01834,Adidas Accessorie 1834,Electronics,Accessories,Adidas,S0472,1180.28,187.47,Active
P01835,SKU-01835,Samsung Accessorie 1835,Electronics,Accessories,Samsung,S0402,594.88,334.81,Active
P01836,SKU-01836,Adidas Accessorie 1836,Electronics,Accessories,Adidas,S0257,1544.94,170.04,Active
P01837,SKU-01837,Dell Accessorie 1837,Electronics,Accessories,Dell,S0289,1038.91,1151.09,Active
P01838,SKU-01838,Philips Smartphone 1838,Electronics,Smartphones,Philips,S0002,1494.1,99.26,Active
P01839,SKU-01839,LG Laptop 1839,Electronics,Laptops,LG,S0024,1829.42,1397.23,Active
P01840,SKU-01840,Sony Accessorie 1840,Electronics,Accessories,Sony,S0082,1936.7,130.64,Active
P01841,SKU-01841,Apple Laptop 1841,Electronics,Laptops,Apple,S0324,990.5,1443.39,Active
P01842,SKU-01842,Apple Smartphone 1842,Electronics,Smartphones,Apple,S0381,789.91,49.54,Active
P01843,SKU-01843,Apple Laptop 1843,Electronics,Laptops,Apple,S0286,1653.18,1337.5,Active
P01844,SKU-01844,Philips Laptop 1844,Electronics,Laptops,Philips,S0184,713.86,109.24,Active
P01845,SKU-01845,Dell Smartphone 1845,Electronics,Smartphones,Dell,S0454,17.64,1153.1,Active
P01846,SKU-01846,Adidas Laptop 1846,Electronics,Laptops,Adidas,S0306,1745.87,1363.43,Active
P01847,SKU-01847,HP Smartphone 1847,Electronics,Smartphones,HP,S0451,998.38,674.27,Active
P01848,SKU-01848,Adidas Laptop 1848,Electronics,Laptops,Adidas,S0471,203.18,1092.45,Active
P01849,SKU-01849,Dell Smartphone 1849,Electronics,Smartphones,Dell,S0274,1901.45,475.98,Active
P01850,SKU-01850,Adidas Smartphone 1850,Electronics,Smartphones,Adidas,S0290,87.49,1066.97,Active
P01851,SKU-01851,Sony Smartphone 1851,Electronics,Smartphones,Sony,S0187,1818.32,459.68,Active
P01852,SKU-01852,Sony Laptop 1852,Electronics,Laptops,Sony,S0192,90.76,92.71,Active
P01853,SKU-01853,Nike Smartphone 1853,Electronics,Smartphones,Nike,S0500,1687.58,1324.85,Active
P01854,SKU-01854,HP Smartphone 1854,Electronics,Smartphones,HP,S0290,1724.25,509.42,Active
P01855,SKU-01855,LG Laptop 1855,Electronics,Laptops,LG,S0077,1827.35,1267.17,Active
P01856,SKU-01856,HP Laptop 1856,Electronics,Laptops,HP,S0021,1830.41,1128.67,Active
P01857,SKU-01857,Adidas Accessorie 1857,Electronics,Accessories,Adidas,S0103,225.97,800.23,Active
P01858,SKU-01858,Philips Smartphone 1858,Electronics,Smartphones,Philips,S0366,1085.22,580.84,Active
P01859,SKU-01859,Adidas Accessorie 1859,Electronics,Accessories,Adidas,S0202,594.43,920.27,Active
P01860,SKU-01860,Dell Smartphone 1860,Electronics,Smartphones,Dell,S0374,249.85,1455.22,Active
P01861,SKU-01861,HP Smartphone 1861,Electronics,Smartphones,HP,S0166,1149.88,422.77,Active
P01862,SKU-01862,Apple Smartphone 1862,Electronics,Smartphones,Apple,S0107,1383.93,1022.68,Active
P01863,SKU-01863,Loreal Smartphone 1863,Electronics,Smartphones,Loreal,S0254,567.73,274.01,Active
P01864,SKU-01864,Nike Laptop 1864,Electronics,Laptops,Nike,S0191,445.98,322.39,Active
P01865,SKU-01865,Loreal Laptop 1865,Electronics,Laptops,Loreal,S0274,94.4,157.2,Active
P01866,SKU-01866,Adidas Laptop 1866,Electronics,Laptops,Adidas,S0011,272.28,1204.01,Active
P01867,SKU-01867,LG Laptop 1867,Electronics,Laptops,LG,S0146,1906.43,981.86,Active
P01868,SKU-01868,HP Laptop 1868,Electronics,Laptops,HP,S0001,1512.74,1252.19,Active
P01869,SKU-01869,Dell Laptop 1869,Electronics,Laptops,Dell,S0328,1130.14,243.07,Active
P01870,SKU-01870,HP Smartphone 1870,Electronics,Smartphones,HP,S0378,1882.73,589.12,Active
P01871,SKU-01871,Dell Laptop 1871,Electronics,Laptops,Dell,S0244,819.95,333.05,Active
P01872,SKU-01872,HP Accessorie 1872,Electronics,Accessories,HP,S0317,1736.3,1304.73,Active
P01873,SKU-01873,Loreal Laptop 1873,Electronics,Laptops,Loreal,S0439,1362.82,779.75,Active
P01874,SKU-01874,Sony Smartphone 1874,Electronics,Smartphones,Sony,S0083,1159.2,1332.1,Active
P01875,SKU-01875,Adidas Smartphone 1875,Electronics,Smartphones,Adidas,S0399,1847.42,477.71,Active
P01876,SKU-01876,Adidas Laptop 1876,Electronics,Laptops,Adidas,S0399,1829.52,17.9,Active
P01877,SKU-01877,Nike Smartphone 1877,Electronics,Smartphones,Nike,S0243,1803.1,1172.12,Active
P01878,SKU-01878,Samsung Laptop 1878,Electronics,Laptops,Samsung,S0220,97.35,927.6,Active
P01879,SKU-01879,Dell Laptop 1879,Electronics,Laptops,Dell,S0185,866.03,437.22,Active
P01880,SKU-01880,Dell Smartphone 1880,Electronics,Smartphones,Dell,S0489,1246.47,524.42,Active
P01881,SKU-01881,Nike Laptop 1881,Electronics,Laptops,Nike,S0018,1539.0,574.38,Active
P01882,SKU-01882,Philips Laptop 1882,Electronics,Laptops,Philips,S0471,374.86,606.17,Active
P01883,SKU-01883,Apple Laptop 1883,Electronics,Laptops,Apple,S0157,1572.77,1406.32,Active
P01884,SKU-01884,LG Smartphone 1884,Electronics,Smartphones,LG,S0191,1658.07,633.01,Active
P01885,SKU-01885,HP Laptop 1885,Electronics,Laptops,HP,S0359,1028.06,776.58,Active
P01886,SKU-01886,Apple Accessorie 1886,Electronics,Accessories,Apple,S0096,1688.55,320.3,Active
P01887,SKU-01887,Sony Smartphone 1887,Electronics,Smartphones,Sony,S0273,916.99,499.18,Active
P01888,SKU-01888,Philips Laptop 1888,Electronics,Laptops,Philips,S0434,74.06,1174.99,Active
P01889,SKU-01889,Dell Accessorie 1889,Electronics,Accessories,Dell,S0160,50.19,516.73,Active
P01890,SKU-01890,Adidas Laptop 1890,Electronics,Laptops,Adidas,S0146,663.82,567.07,Active
P01891,SKU-01891,Loreal Laptop 1891,Electronics,Laptops,Loreal,S0167,995.91,1101.98,Active
P01892,SKU-01892,Philips Laptop 1892,Electronics,Laptops,Philips,S0030,1145.87,1485.35,Active
P01893,SKU-01893,Adidas Accessorie 1893,Electronics,Accessories,Adidas,S0015,1588.27,277.61,Active
P01894,SKU-01894,Nike Smartphone 1894,Electronics,Smartphones,Nike,S0281,1824.62,1355.88,Active
P01895,SKU-01895,LG Smartphone 1895,Electronics,Smartphones,LG,S0075,385.32,1179.6,Active
P01896,SKU-01896,Nike Accessorie 1896,Electronics,Accessories,Nike,S0355,524.26,378.45,Active
P01897,SKU-01897,Dell Accessorie 1897,Electronics,Accessories,Dell,S0430,1396.32,996.67,Active
P01898,SKU-01898,Philips Accessorie 1898,Electronics,Accessories,Philips,S0327,138.69,211.37,Active
P01899,SKU-01899,Sony Accessorie 1899,Electronics,Accessories,Sony,S0196,1147.53,788.49,Active
P01900,SKU-01900,Philips Accessorie 1900,Electronics,Accessories,Philips,S0024,1196.54,341.09,Active
P01901,SKU-01901,HP Laptop 1901,Electronics,Laptops,HP,S0037,115.16,18.93,Active
P01902,SKU-01902,LG Accessorie 1902,Electronics,Accessories,LG,S0392,1056.13,460.98,Active
P01903,SKU-01903,Apple Smartphone 1903,Electronics,Smartphones,Apple,S0088,796.29,1467.51,Active
P01904,SKU-01904,Sony Laptop 1904,Electronics,Laptops,Sony,S0460,275.96,10.05,Active
P01905,SKU-01905,Apple Laptop 1905,Electronics,Laptops,Apple,S0195,845.12,84.3,Active
P01906,SKU-01906,Nike Accessorie 1906,Electronics,Accessories,Nike,S0349,1536.62,1397.14,Active
P01907,SKU-01907,Adidas Laptop 1907,Electronics,Laptops,Adidas,S0002,506.2,1064.28,Active
P01908,SKU-01908,Philips Accessorie 1908,Electronics,Accessories,Philips,S0096,1231.88,93.99,Active
P01909,SKU-01909,Nike Accessorie 1909,Electronics,Accessories,Nike,S0395,558.34,790.72,Active
P01910,SKU-01910,HP Smartphone 1910,Electronics,Smartphones,HP,S0454,44.17,784.14,Active
P01911,SKU-01911,Samsung Laptop 1911,Electronics,Laptops,Samsung,S0189,781.65,646.84,Active
P01912,SKU-01912,Nike Smartphone 1912,Electronics,Smartphones,Nike,S0418,387.22,838.99,Active
P01913,SKU-01913,Adidas Laptop 1913,Electronics,Laptops,Adidas,S0249,663.22,257.57,Active
P01914,SKU-01914,LG Smartphone 1914,Electronics,Smartphones,LG,S0500,61.03,143.81,Active
P01915,SKU-01915,Dell Smartphone 1915,Electronics,Smartphones,Dell,S0122,1750.67,22.29,Active
P01916,SKU-01916,Dell Laptop 1916,Electronics,Laptops,Dell,S0091,99.16,321.38,Active
P01917,SKU-01917,Nike Accessorie 1917,Electronics,Accessories,Nike,S0281,130.61,956.36,Active
P01918,SKU-01918,Sony Accessorie 1918,Electronics,Accessories,Sony,S0023,1410.83,134.88,Active
P01919,SKU-01919,Dell Laptop 1919,Electronics,Laptops,Dell,S0216,1086.68,937.6,Active
P01920,SKU-01920,Adidas Smartphone 1920,Electronics,Smartphones,Adidas,S0403,104.05,733.15,Active
P01921,SKU-01921,Nike Smartphone 1921,Electronics,Smartphones,Nike,S0368,825.57,231.17,Active
P01922,SKU-01922,Sony Accessorie 1922,Electronics,Accessories,Sony,S0483,378.13,346.18,Active
P01923,SKU-01923,Apple Laptop 1923,Electronics,Laptops,Apple,S0243,1709.35,1201.36,Active
P01924,SKU-01924,Adidas Smartphone 1924,Electronics,Smartphones,Adidas,S0395,1898.76,276.1,Active
P01925,SKU-01925,Dell Laptop 1925,Electronics,Laptops,Dell,S0261,684.99,367.42,Active
P01926,SKU-01926,Apple Laptop 1926,Electronics,Laptops,Apple,S0028,1762.86,366.12,Active
P01927,SKU-01927,Dell Laptop 1927,Electronics,Laptops,Dell,S0380,1419.05,1389.67,Active
P01928,SKU-01928,Loreal Accessorie 1928,Electronics,Accessories,Loreal,S0040,778.58,621.99,Active
P01929,SKU-01929,Loreal Laptop 1929,Electronics,Laptops,Loreal,S0370,1765.21,589.68,Active
P01930,SKU-01930,Adidas Laptop 1930,Electronics,Laptops,Adidas,S0064,824.04,1140.59,Active
P01931,SKU-01931,LG Accessorie 1931,Electronics,Accessories,LG,S0471,1733.48,1094.69,Active
P01932,SKU-01932,Samsung Accessorie 1932,Electronics,Accessories,Samsung,S0475,896.01,950.52,Active
P01933,SKU-01933,Loreal Laptop 1933,Electronics,Laptops,Loreal,S0380,1936.19,1320.69,Active
P01934,SKU-01934,Adidas Laptop 1934,Electronics,Laptops,Adidas,S0389,1398.42,584.86,Active
P01935,SKU-01935,LG Accessorie 1935,Electronics,Accessories,LG,S0130,779.97,758.74,Active
P01936,SKU-01936,Dell Smartphone 1936,Electronics,Smartphones,Dell,S0289,1745.62,1072.56,Active
P01937,SKU-01937,Loreal Smartphone 1937,Electronics,Smartphones,Loreal,S0032,629.03,482.79,Active
P01938,SKU-01938,Apple Laptop 1938,Electronics,Laptops,Apple,S0212,666.92,757.11,Active
P01939,SKU-01939,HP Laptop 1939,Electronics,Laptops,HP,S0490,1935.23,203.1,Active
P01940,SKU-01940,Nike Smartphone 1940,Electronics,Smartphones,Nike,S0428,1270.48,520.18,Active
P01941,SKU-01941,Samsung Accessorie 1941,Electronics,Accessories,Samsung,S0073,1000.51,82.62,Active
P01942,SKU-01942,Nike Accessorie 1942,Electronics,Accessories,Nike,S0444,1873.37,119.96,Active
P01943,SKU-01943,Nike Smartphone 1943,Electronics,Smartphones,Nike,S0049,863.91,470.02,Active
P01944,SKU-01944,LG Smartphone 1944,Electronics,Smartphones,LG,S0283,723.4,192.18,Active
P01945,SKU-01945,Sony Accessorie 1945,Electronics,Accessories,Sony,S0426,1591.28,1425.27,Active
P01946,SKU-01946,HP Accessorie 1946,Electronics,Accessories,HP,S0244,289.51,259.08,Active
P01947,SKU-01947,Philips Smartphone 1947,Electronics,Smartphones,Philips,S0468,1396.14,1064.57,Active
P01948,SKU-01948,Adidas Smartphone 1948,Electronics,Smartphones,Adidas,S0416,1077.86,1352.95,Active
P01949,SKU-01949,LG Accessorie 1949,Electronics,Accessories,LG,S0338,1969.09,1050.41,Active
P01950,SKU-01950,Samsung Accessorie 1950,Electronics,Accessories,Samsung,S0128,1871.16,305.81,Active
P01951,SKU-01951,Sony Laptop 1951,Electronics,Laptops,Sony,S0176,1738.0,1414.53,Active
P01952,SKU-01952,Sony Accessorie 1952,Electronics,Accessories,Sony,S0274,1935.27,255.01,Active
P01953,SKU-01953,Loreal Laptop 1953,Electronics,Laptops,Loreal,S0454,1208.26,271.1,Active
P01954,SKU-01954,Sony Smartphone 1954,Electronics,Smartphones,Sony,S0175,613.87,1373.66,Active
P01955,SKU-01955,Nike Accessorie 1955,Electronics,Accessories,Nike,S0131,646.25,754.36,Active
P01956,SKU-01956,Samsung Laptop 1956,Electronics,Laptops,Samsung,S0237,1074.86,160.86,Active
P01957,SKU-01957,HP Accessorie 1957,Electronics,Accessories,HP,S0148,1931.78,726.56,Active
P01958,SKU-01958,LG Accessorie 1958,Electronics,Accessories,LG,S0074,1193.99,651.63,Active
P01959,SKU-01959,Apple Laptop 1959,Electronics,Laptops,Apple,S0441,1670.72,207.27,Active
P01960,SKU-01960,Adidas Accessorie 1960,Electronics,Accessories,Adidas,S0411,845.46,851.61,Active
P01961,SKU-01961,Adidas Smartphone 1961,Electronics,Smartphones,Adidas,S0194,855.67,1042.66,Active
P01962,SKU-01962,LG Accessorie 1962,Electronics,Accessories,LG,S0441,644.8,1415.7,Active
P01963,SKU-01963,Loreal Accessorie 1963,Electronics,Accessories,Loreal,S0006,1893.98,299.76,Active
P01964,SKU-01964,Adidas Smartphone 1964,Electronics,Smartphones,Adidas,S0391,132.89,295.23,Active
P01965,SKU-01965,Adidas Smartphone 1965,Electronics,Smartphones,Adidas,S0359,644.1,1442.91,Active
P01966,SKU-01966,HP Accessorie 1966,Electronics,Accessories,HP,S0349,1231.83,235.43,Active
P01967,SKU-01967,Adidas Laptop 1967,Electronics,Laptops,Adidas,S0304,93.76,1377.24,Active
P01968,SKU-01968,Apple Laptop 1968,Electronics,Laptops,Apple,S0239,302.97,969.36,Active
P01969,SKU-01969,Nike Smartphone 1969,Electronics,Smartphones,Nike,S0183,1778.98,1059.64,Active
P01970,SKU-01970,Sony Smartphone 1970,Electronics,Smartphones,Sony,S0450,607.34,1418.1,Active
P01971,SKU-01971,Samsung Accessorie 1971,Electronics,Accessories,Samsung,S0262,939.0,1304.84,Active
P01972,SKU-01972,Sony Smartphone 1972,Electronics,Smartphones,Sony,S0224,814.59,69.65,Active
P01973,SKU-01973,LG Accessorie 1973,Electronics,Accessories,LG,S0317,1668.21,422.15,Active
P01974,SKU-01974,Samsung Laptop 1974,Electronics,Laptops,Samsung,S0328,989.34,667.3,Active
P01975,SKU-01975,LG Laptop 1975,Electronics,Laptops,LG,S0476,954.75,1173.55,Active
P01976,SKU-01976,Apple Smartphone 1976,Electronics,Smartphones,Apple,S0088,1033.44,172.23,Active
P01977,SKU-01977,LG Accessorie 1977,Electronics,Accessories,LG,S0103,375.06,952.36,Active
P01978,SKU-01978,Philips Laptop 1978,Electronics,Laptops,Philips,S0184,1084.75,189.36,Active
P01979,SKU-01979,Philips Accessorie 1979,Electronics,Accessories,Philips,S0215,831.79,1205.19,Active
