OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
19251,O00007707,P06325,3,1240.64,0.0
19252,O00007708,P08422,2,1155.28,0.0
19253,O00007708,P03081,1,1984.83,99.24
19254,O00007708,P09614,3,949.37,0.0
19255,O00007708,P07034,1,295.86,14.79
19256,O00007709,P09754,1,55.91,0.0
19257,O00007709,P08566,3,869.24,0.0
19258,O00007710,P07987,1,273.66,27.37
19259,O00007710,P08304,2,1602.69,0.0
19260,O00007711,P04477,1,1595.62,159.56
19261,O00007711,P08987,1,1268.46,63.42
19262,O00007711,P07587,2,1996.67,199.67
19263,O00007712,P01275,1,837.57,41.88
19264,O00007712,P06009,2,1027.97,0.0
19265,O00007713,P00629,3,999.87,299.96
19266,O00007713,P02497,3,1788.77,0.0
19267,O00007713,P07693,2,622.02,0.0
19268,O00007714,P03624,2,1615.66,0.0
19269,O00007715,P06173,3,1606.48,481.94
19270,O00007715,P00628,2,411.58,41.16
19271,O00007715,P03229,1,1195.11,119.51
19272,O00007715,P03689,2,1134.37,0.0
19273,O00007716,P01845,1,17.64,0.88
19274,O00007716,P05268,1,1525.54,152.55
19275,O00007716,P04719,2,116.04,0.0
19276,O00007717,P02753,2,1242.2,124.22
19277,O00007718,P09151,1,1329.58,0.0
19278,O00007718,P09229,3,1457.06,218.56
19279,O00007718,P03811,3,538.22,161.47
19280,O00007718,P03857,3,865.31,0.0
19281,O00007719,P01815,2,339.6,67.92
19282,O00007720,P01174,3,477.04,0.0
19283,O00007721,P00251,1,896.98,0.0
19284,O00007721,P00583,3,1925.63,0.0
19285,O00007721,P05974,2,511.14,102.23
19286,O00007721,P02397,3,1553.28,465.98
19287,O00007722,P09657,1,1124.01,56.2
19288,O00007722,P03401,3,440.07,0.0
19289,O00007722,P09034,1,489.27,48.93
19290,O00007722,P03643,1,1451.02,72.55
19291,O00007723,P08327,3,1404.3,421.29
19292,O00007724,P03920,1,1614.16,161.42
19293,O00007724,P08659,2,1263.95,252.79
19294,O00007724,P04091,1,937.66,0.0
19295,O00007725,P08373,1,39.47,3.95
19296,O00007725,P09280,2,331.69,66.34
19297,O00007725,P03918,2,287.76,57.55
19298,O00007725,P04177,1,1409.38,0.0
19299,O00007726,P03479,2,1048.1,0.0
19300,O00007726,P05862,1,402.05,0.0
19301,O00007726,P00730,3,504.77,0.0
19302,O00007726,P03681,3,1758.46,263.77
19303,O00007727,P00100,3,1477.72,443.32
19304,O00007727,P06893,1,1194.7,119.47
19305,O00007727,P05760,1,123.86,0.0
19306,O00007728,P07771,2,572.62,57.26
19307,O00007729,P01264,2,1107.77,221.55
19308,O00007729,P01005,2,106.17,0.0
19309,O00007729,P02460,3,1779.33,0.0
19310,O00007729,P07489,3,1422.1,0.0
19311,O00007730,P07196,1,1848.04,184.8
19312,O00007731,P06558,2,1512.29,0.0
19313,O00007731,P09232,3,257.87,38.68
19314,O00007731,P02508,2,458.68,0.0
19315,O00007732,P01815,1,339.6,0.0
19316,O00007733,P05354,1,1714.14,171.41
19317,O00007733,P06973,2,1847.7,0.0
19318,O00007734,P01434,1,681.26,34.06
19319,O00007735,P03356,2,30.34,6.07
19320,O00007735,P03728,3,457.88,68.68
19321,O00007736,P09476,1,749.46,74.95
19322,O00007736,P04780,3,1793.01,0.0
19323,O00007736,P04533,2,1121.83,0.0
19324,O00007736,P09721,2,385.62,0.0
19325,O00007737,P07263,3,1780.56,0.0
19326,O00007737,P09446,2,1345.12,0.0
19327,O00007737,P08032,3,1785.5,267.82
19328,O00007738,P07317,1,1147.35,0.0
19329,O00007739,P08895,2,428.24,42.82
19330,O00007740,P08459,1,1069.8,0.0
19331,O00007740,P07988,1,836.1,0.0
19332,O00007741,P03261,3,1877.92,281.69
19333,O00007741,P02443,2,698.71,0.0
19334,O00007742,P05278,1,569.77,28.49
19335,O00007743,P06361,3,1625.36,0.0
19336,O00007743,P00037,3,1362.49,0.0
19337,O00007743,P06563,2,627.83,125.57
19338,O00007744,P02484,2,930.33,0.0
19339,O00007744,P01444,3,1339.12,0.0
19340,O00007745,P03130,2,53.72,0.0
19341,O00007745,P01559,2,1856.2,371.24
19342,O00007746,P08767,3,314.4,47.16
19343,O00007747,P00166,1,1486.78,148.68
19344,O00007747,P08239,3,908.36,0.0
19345,O00007747,P07727,1,539.63,53.96
19346,O00007747,P03285,1,779.02,38.95
19347,O00007748,P06978,1,726.49,36.32
19348,O00007748,P04639,1,490.05,49.01
19349,O00007748,P00201,1,928.95,0.0
19350,O00007748,P04652,3,1880.09,0.0
19351,O00007749,P06637,3,175.22,0.0
19352,O00007750,P07226,1,951.28,0.0
19353,O00007750,P04953,2,969.53,96.95
19354,O00007750,P03348,1,865.25,86.53
19355,O00007751,P03280,2,1618.29,0.0
19356,O00007751,P02176,1,223.76,0.0
19357,O00007751,P00797,1,1423.31,0.0
19358,O00007752,P05542,1,949.61,0.0
19359,O00007752,P04452,3,879.89,0.0
19360,O00007753,P07123,2,1512.03,0.0
19361,O00007753,P06604,2,1224.03,0.0
19362,O00007754,P08158,1,1576.48,0.0
19363,O00007755,P09871,3,463.12,69.47
19364,O00007756,P09243,2,348.42,69.68
19365,O00007756,P09207,1,1249.5,62.48
19366,O00007757,P04592,1,490.03,49.0
19367,O00007757,P07640,1,199.99,20.0
19368,O00007757,P05151,3,1906.49,0.0
19369,O00007758,P03621,3,867.99,0.0
19370,O00007758,P05444,2,62.02,6.2
19371,O00007758,P04573,3,1647.58,247.14
19372,O00007758,P00235,1,425.01,0.0
19373,O00007759,P09127,2,438.33,0.0
19374,O00007759,P02662,3,1299.37,0.0
19375,O00007759,P00240,2,1200.45,0.0
19376,O00007759,P01591,1,1078.66,107.87
19377,O00007760,P02601,1,1644.76,0.0
19378,O00007760,P03932,2,1803.02,0.0
19379,O00007760,P08333,3,900.77,135.12
19380,O00007760,P08004,1,1464.54,146.45
19381,O00007761,P00274,1,676.59,0.0
19382,O00007761,P07232,2,1961.25,196.12
19383,O00007761,P02481,2,658.22,131.64
19384,O00007762,P08486,3,688.94,206.68
19385,O00007763,P05666,1,1799.94,90.0
19386,O00007763,P02718,1,784.34,0.0
19387,O00007763,P09756,1,1533.59,153.36
19388,O00007764,P04256,2,38.46,3.85
19389,O00007764,P05090,1,741.33,0.0
19390,O00007765,P07982,1,1936.22,0.0
19391,O00007765,P07155,3,547.3,164.19
19392,O00007766,P06952,2,1952.16,390.43
19393,O00007766,P01693,3,1242.01,0.0
19394,O00007767,P04575,3,1887.25,566.18
19395,O00007767,P08663,3,491.81,0.0
19396,O00007767,P07017,1,1382.82,0.0
19397,O00007767,P00417,1,1904.12,0.0
19398,O00007768,P05020,3,1807.27,0.0
19399,O00007768,P05702,2,1153.52,115.35
19400,O00007769,P01386,3,1899.65,284.95
19401,O00007770,P06438,1,997.06,99.71
19402,O00007770,P00037,2,1362.49,0.0
19403,O00007771,P07365,1,329.09,0.0
19404,O00007771,P02835,2,683.22,136.64
19405,O00007771,P05742,1,1509.27,150.93
19406,O00007771,P04765,3,1988.07,0.0
19407,O00007772,P01796,1,755.01,75.5
19408,O00007772,P02263,1,449.93,0.0
19409,O00007772,P04539,3,516.83,77.52
19410,O00007772,P04703,2,1124.42,224.88
19411,O00007773,P08928,3,1014.23,0.0
19412,O00007773,P06500,3,704.3,105.64
19413,O00007773,P03267,1,345.54,0.0
19414,O00007774,P02356,2,941.66,0.0
19415,O00007774,P09996,2,1698.46,0.0
19416,O00007775,P02649,2,1985.31,0.0
19417,O00007775,P07024,3,1892.57,0.0
19418,O00007775,P05896,2,1135.15,0.0
19419,O00007775,P02753,3,1242.2,372.66
19420,O00007776,P06473,3,763.34,229.0
19421,O00007776,P08493,3,1442.61,0.0
19422,O00007777,P08111,3,633.36,95.0
19423,O00007777,P06759,1,1648.07,82.4
19424,O00007778,P05530,2,59.06,0.0
19425,O00007778,P06910,2,634.44,126.89
19426,O00007778,P07393,2,1128.03,0.0
19427,O00007778,P07234,3,1597.0,0.0
19428,O00007779,P07148,1,1844.48,92.22
19429,O00007779,P08000,2,1840.23,184.02
19430,O00007779,P00117,3,39.77,0.0
19431,O00007780,P01457,1,179.72,0.0
19432,O00007780,P03975,1,1799.9,0.0
19433,O00007780,P02448,1,1316.39,65.82
19434,O00007781,P08627,2,1631.49,163.15
19435,O00007781,P05479,3,1549.07,0.0
19436,O00007781,P06505,1,1554.3,0.0
19437,O00007781,P07087,2,965.9,193.18
19438,O00007782,P07240,3,1089.84,326.95
19439,O00007783,P02090,1,1263.27,126.33
19440,O00007783,P01910,3,44.17,6.63
19441,O00007783,P07464,3,1856.26,0.0
19442,O00007783,P04809,2,915.54,0.0
19443,O00007784,P07964,1,1130.78,0.0
19444,O00007785,P08189,1,1054.29,52.71
19445,O00007786,P06762,1,756.65,75.67
19446,O00007787,P08383,1,959.86,95.99
19447,O00007787,P03102,1,377.48,18.87
19448,O00007787,P08790,3,727.46,218.24
19449,O00007788,P07662,3,1354.41,0.0
19450,O00007788,P09224,2,1218.0,0.0
19451,O00007788,P09803,3,484.18,72.63
19452,O00007788,P00267,3,310.43,93.13
19453,O00007789,P05479,2,1549.07,0.0
19454,O00007789,P00261,2,368.09,73.62
19455,O00007790,P08087,2,528.24,0.0
19456,O00007791,P08354,2,532.34,0.0
19457,O00007792,P09897,2,923.11,92.31
19458,O00007792,P06575,3,1911.63,573.49
19459,O00007792,P06705,2,331.99,0.0
19460,O00007792,P01065,2,1649.02,329.8
19461,O00007793,P06632,3,300.4,0.0
19462,O00007794,P08956,2,1897.48,0.0
19463,O00007794,P01003,3,1952.6,585.78
19464,O00007795,P03948,2,433.51,86.7
19465,O00007796,P04323,2,647.56,0.0
19466,O00007797,P09688,2,1300.32,260.06
19467,O00007797,P02695,2,1366.6,136.66
19468,O00007797,P08529,1,162.42,8.12
19469,O00007798,P03838,1,1327.84,66.39
19470,O00007798,P06251,3,569.96,0.0
19471,O00007798,P02246,1,556.52,0.0
19472,O00007799,P00367,1,680.95,0.0
19473,O00007799,P01052,2,517.38,103.48
19474,O00007799,P01599,2,1906.67,0.0
19475,O00007800,P05607,3,1650.37,495.11
19476,O00007800,P09784,1,1749.6,0.0
19477,O00007801,P01131,1,584.96,58.5
19478,O00007801,P04846,2,1995.82,0.0
19479,O00007801,P08798,1,583.56,29.18
19480,O00007802,P05282,2,383.33,0.0
19481,O00007802,P07597,2,1745.06,0.0
19482,O00007802,P09055,2,1662.12,0.0
19483,O00007803,P05792,3,245.07,0.0
19484,O00007803,P07403,2,1537.64,0.0
19485,O00007803,P09412,2,800.4,80.04
19486,O00007803,P04518,3,1594.46,0.0
19487,O00007804,P06123,2,1763.28,0.0
19488,O00007805,P00663,2,1920.36,192.04
19489,O00007805,P01314,3,1238.71,0.0
19490,O00007806,P05982,1,954.9,0.0
19491,O00007807,P04652,2,1880.09,0.0
19492,O00007807,P02822,1,1067.45,106.75
19493,O00007807,P05004,1,1970.8,0.0
19494,O00007808,P00646,3,858.7,128.81
19495,O00007808,P04198,1,1946.09,97.3
19496,O00007808,P05850,3,1823.5,0.0
19497,O00007809,P09054,3,169.35,25.4
19498,O00007810,P02798,3,996.49,149.47
19499,O00007810,P03885,2,1337.87,0.0
19500,O00007810,P04176,3,967.71,0.0
19501,O00007811,P05485,1,490.5,24.53
19502,O00007811,P07645,2,408.58,81.72
19503,O00007812,P02196,2,813.2,0.0
19504,O00007812,P01057,3,1810.5,271.57
19505,O00007812,P01065,1,1649.02,0.0
19506,O00007812,P06297,1,1949.72,97.49
19507,O00007813,P09284,2,820.11,0.0
19508,O00007813,P01495,3,239.88,71.96
19509,O00007814,P08389,1,1248.24,124.82
19510,O00007814,P07112,2,974.41,97.44
19511,O00007814,P03779,2,1045.76,104.58
19512,O00007814,P01587,1,1058.05,0.0
19513,O00007815,P02857,2,1760.07,0.0
19514,O00007816,P00527,2,1357.22,0.0
19515,O00007816,P05661,3,933.06,0.0
19516,O00007816,P09019,2,59.23,11.85
19517,O00007816,P01239,3,603.95,0.0
19518,O00007817,P02908,2,1168.64,0.0
19519,O00007817,P06264,2,334.61,0.0
19520,O00007817,P07511,1,449.55,22.48
19521,O00007817,P02281,1,565.29,0.0
19522,O00007818,P08393,1,994.38,99.44
19523,O00007818,P04786,3,556.22,0.0
19524,O00007819,P05642,1,266.69,26.67
19525,O00007819,P02817,1,1287.37,64.37
19526,O00007819,P07304,3,435.01,65.25
19527,O00007819,P07295,3,525.76,0.0
19528,O00007820,P08301,1,402.44,40.24
19529,O00007820,P01278,3,1876.08,0.0
19530,O00007820,P05865,2,968.13,0.0
19531,O00007820,P08697,3,1955.22,586.57
19532,O00007821,P04454,2,233.05,0.0
19533,O00007821,P01268,3,997.61,299.28
19534,O00007821,P06784,3,895.29,0.0
19535,O00007822,P02334,1,1361.5,0.0
19536,O00007823,P04743,2,1150.08,0.0
19537,O00007824,P02662,3,1299.37,389.81
19538,O00007824,P04122,3,71.97,0.0
19539,O00007824,P02061,2,1849.02,0.0
19540,O00007825,P08755,3,1543.3,231.5
19541,O00007825,P07772,3,989.73,148.46
19542,O00007825,P08064,3,1028.63,0.0
19543,O00007826,P03132,2,1926.41,0.0
19544,O00007827,P03543,1,681.6,68.16
19545,O00007828,P06318,2,1670.31,0.0
19546,O00007828,P00654,2,526.63,105.33
19547,O00007829,P08065,3,307.31,46.1
19548,O00007829,P06304,3,757.84,0.0
19549,O00007829,P07169,1,340.11,34.01
19550,O00007829,P02624,1,1866.84,0.0
19551,O00007830,P05962,2,894.8,0.0
19552,O00007831,P06022,2,504.7,0.0
19553,O00007831,P05639,1,1342.75,134.28
19554,O00007831,P00107,3,1892.24,283.84
19555,O00007832,P09598,2,144.86,0.0
19556,O00007833,P03424,1,1046.47,0.0
19557,O00007833,P07552,3,920.0,138.0
19558,O00007833,P05064,2,33.69,0.0
19559,O00007834,P01306,3,47.23,14.17
19560,O00007834,P03409,3,548.04,0.0
19561,O00007835,P06136,2,307.01,30.7
19562,O00007836,P01449,3,607.17,182.15
19563,O00007836,P05519,1,1792.64,0.0
19564,O00007837,P04237,1,1478.53,0.0
19565,O00007838,P04078,3,720.56,108.08
19566,O00007838,P08042,3,70.85,10.63
19567,O00007838,P01518,2,1690.43,0.0
19568,O00007838,P08974,1,1406.44,0.0
19569,O00007839,P07678,2,1707.21,0.0
19570,O00007839,P09900,2,1038.85,207.77
19571,O00007839,P01212,2,1751.73,175.17
19572,O00007839,P01804,3,817.24,0.0
19573,O00007840,P01904,1,275.96,0.0
19574,O00007840,P05143,3,1354.91,203.24
19575,O00007840,P02982,3,1368.91,0.0
19576,O00007840,P04248,3,1703.21,0.0
19577,O00007841,P01267,1,820.98,0.0
19578,O00007841,P04476,3,1120.34,336.1
19579,O00007841,P06950,3,921.05,0.0
19580,O00007842,P05248,2,1956.04,0.0
19581,O00007842,P08226,2,1386.68,277.34
19582,O00007843,P06303,3,1934.27,580.28
19583,O00007843,P08658,2,154.97,30.99
19584,O00007843,P04334,3,1479.98,222.0
19585,O00007843,P07853,2,1395.03,0.0
19586,O00007844,P00984,1,1227.79,61.39
19587,O00007844,P08407,1,1809.17,90.46
19588,O00007844,P00559,2,574.33,0.0
19589,O00007845,P04123,1,370.07,18.5
19590,O00007846,P06245,3,1611.9,241.79
19591,O00007847,P00167,3,482.61,0.0
19592,O00007847,P07867,1,48.86,0.0
19593,O00007847,P07783,3,1858.71,0.0
19594,O00007848,P01312,3,794.83,119.22
19595,O00007848,P01782,3,759.97,0.0
19596,O00007848,P00173,2,1235.05,247.01
19597,O00007848,P06392,3,1959.8,587.94
19598,O00007849,P09692,1,575.76,0.0
19599,O00007849,P00122,1,428.2,42.82
19600,O00007849,P05948,2,708.81,0.0
19601,O00007850,P01111,1,319.57,0.0
19602,O00007850,P00785,1,1253.68,125.37
19603,O00007850,P01639,2,791.85,79.19
19604,O00007850,P01431,1,1812.41,90.62
19605,O00007851,P06749,2,37.53,0.0
19606,O00007851,P05762,3,1462.79,438.84
19607,O00007851,P03292,1,1580.23,0.0
19608,O00007852,P00144,3,1773.83,266.07
19609,O00007852,P09947,2,1597.76,0.0
19610,O00007853,P09890,2,1837.62,367.52
19611,O00007853,P05219,2,1423.37,0.0
19612,O00007853,P02700,1,1992.13,0.0
19613,O00007854,P06712,1,1378.42,137.84
19614,O00007854,P04039,3,1329.0,199.35
19615,O00007854,P07315,2,1485.4,0.0
19616,O00007854,P05740,1,1321.57,0.0
19617,O00007855,P01983,3,574.93,0.0
19618,O00007855,P07332,3,771.32,0.0
19619,O00007856,P06202,3,1351.94,0.0
19620,O00007856,P03518,3,1010.31,0.0
19621,O00007856,P06124,3,1273.47,0.0
19622,O00007856,P05264,1,1595.56,79.78
19623,O00007857,P09277,3,1677.02,503.11
19624,O00007857,P03585,2,1734.93,173.49
19625,O00007857,P01099,2,251.3,0.0
19626,O00007857,P06269,2,36.93,0.0
19627,O00007858,P08481,3,1697.38,0.0
19628,O00007858,P05484,2,436.17,0.0
19629,O00007858,P05891,3,198.58,0.0
19630,O00007858,P05714,2,1883.56,0.0
19631,O00007859,P05463,2,1721.97,0.0
19632,O00007859,P08005,3,748.18,0.0
19633,O00007859,P03360,1,1643.61,0.0
19634,O00007859,P09967,3,1177.23,353.17
19635,O00007860,P09236,3,101.94,30.58
19636,O00007860,P03212,1,1031.36,103.14
19637,O00007860,P09028,2,1455.2,291.04
19638,O00007861,P04051,2,261.09,0.0
19639,O00007862,P02294,2,1134.83,226.97
19640,O00007862,P00614,1,255.28,0.0
19641,O00007862,P05542,3,949.61,0.0
19642,O00007863,P00181,2,201.1,0.0
19643,O00007864,P04619,3,538.98,0.0
19644,O00007864,P07063,3,747.39,0.0
19645,O00007864,P04081,1,1113.39,111.34
19646,O00007865,P06363,2,133.25,26.65
19647,O00007865,P04798,2,1657.91,0.0
19648,O00007865,P00010,3,190.05,0.0
19649,O00007865,P00684,2,885.11,0.0
19650,O00007866,P04699,1,30.15,1.51
19651,O00007866,P08153,2,143.2,28.64
19652,O00007866,P02586,2,1551.48,0.0
19653,O00007867,P09915,3,745.31,223.59
19654,O00007867,P06591,3,1990.38,0.0
19655,O00007867,P08405,2,105.25,0.0
19656,O00007868,P05521,3,1962.94,588.88
19657,O00007869,P09147,2,612.69,61.27
19658,O00007870,P05330,1,577.19,0.0
19659,O00007870,P02835,2,683.22,0.0
19660,O00007871,P01827,3,1914.28,287.14
19661,O00007871,P03286,3,610.28,0.0
19662,O00007872,P08309,2,141.14,0.0
19663,O00007872,P04145,2,216.13,0.0
19664,O00007873,P02065,3,1784.19,267.63
19665,O00007873,P08838,1,658.2,32.91
19666,O00007874,P01526,1,364.11,36.41
19667,O00007875,P06249,2,1867.01,0.0
19668,O00007875,P07334,2,64.17,0.0
19669,O00007875,P04246,3,349.28,0.0
19670,O00007875,P09721,3,385.62,0.0
19671,O00007876,P02444,2,511.76,0.0
19672,O00007876,P02545,1,1405.48,70.27
19673,O00007877,P02423,3,244.31,73.29
19674,O00007877,P00764,3,714.3,214.29
19675,O00007878,P02260,2,1142.49,228.5
19676,O00007879,P06769,2,1936.62,0.0
19677,O00007879,P01346,3,967.71,290.31
19678,O00007880,P00905,1,1488.5,74.42
19679,O00007880,P05790,1,1744.59,174.46
19680,O00007880,P01584,3,603.83,0.0
19681,O00007880,P08535,1,1842.83,0.0
19682,O00007881,P08475,1,1244.37,124.44
19683,O00007881,P01019,3,1284.55,0.0
19684,O00007881,P07677,1,173.98,0.0
19685,O00007881,P01328,3,227.58,0.0
19686,O00007882,P08674,3,444.96,133.49
19687,O00007882,P09630,3,997.52,299.26
19688,O00007882,P00236,2,58.37,0.0
19689,O00007883,P02238,3,702.7,0.0
19690,O00007883,P07341,1,132.61,0.0
19691,O00007884,P00805,3,452.76,135.83
19692,O00007884,P00448,1,1635.48,0.0
19693,O00007884,P07831,1,99.39,0.0
19694,O00007885,P03364,1,868.22,86.82
19695,O00007885,P04318,3,939.37,140.91
19696,O00007886,P09730,1,25.32,1.27
19697,O00007886,P04031,3,363.81,0.0
19698,O00007887,P09223,3,1177.47,176.62
19699,O00007887,P09495,2,1946.97,0.0
19700,O00007888,P02726,1,1226.84,122.68
19701,O00007888,P09007,2,524.08,0.0
19702,O00007888,P01541,3,1629.99,489.0
19703,O00007888,P01698,3,227.79,0.0
19704,O00007889,P02203,1,1716.26,0.0
19705,O00007890,P07848,2,786.25,157.25
19706,O00007890,P02743,1,475.38,0.0
19707,O00007890,P07258,3,193.72,0.0
19708,O00007890,P09082,1,1340.82,134.08
19709,O00007891,P04321,3,458.56,137.57
19710,O00007892,P04755,1,1677.67,0.0
19711,O00007892,P00254,3,228.32,34.25
19712,O00007893,P08025,3,800.38,0.0
19713,O00007893,P01581,2,1045.65,104.57
19714,O00007893,P04460,3,617.35,0.0
19715,O00007894,P04363,2,1583.07,316.61
19716,O00007894,P00655,2,194.09,0.0
19717,O00007895,P01540,1,378.98,18.95
19718,O00007896,P07946,2,1413.53,0.0
19719,O00007896,P00445,1,1793.28,0.0
19720,O00007897,P09714,3,1912.39,0.0
19721,O00007898,P05425,1,1567.98,0.0
19722,O00007898,P03031,1,825.72,82.57
19723,O00007898,P02772,3,1777.86,533.36
19724,O00007898,P07220,2,1232.44,0.0
19725,O00007899,P09218,1,1710.61,85.53
19726,O00007899,P03290,1,661.12,0.0
19727,O00007899,P07391,2,511.54,0.0
19728,O00007900,P04599,1,1018.84,101.88
19729,O00007901,P04591,2,1604.23,160.42
19730,O00007902,P08700,1,1879.23,187.92
19731,O00007902,P05597,2,1918.57,383.71
19732,O00007902,P07200,2,948.39,189.68
19733,O00007903,P01344,2,1915.62,0.0
19734,O00007903,P01858,1,1085.22,0.0
19735,O00007903,P08176,2,1676.81,0.0
19736,O00007903,P03753,2,792.28,158.46
19737,O00007904,P01886,2,1688.55,337.71
19738,O00007904,P03258,2,1289.83,0.0
19739,O00007905,P04694,3,98.74,14.81
19740,O00007905,P02070,2,639.36,0.0
19741,O00007905,P08322,3,531.8,159.54
19742,O00007906,P09539,3,466.02,69.9
19743,O00007907,P08455,1,1299.85,0.0
19744,O00007907,P08839,3,1269.42,380.83
19745,O00007907,P01869,1,1130.14,0.0
19746,O00007908,P00301,3,374.87,0.0
19747,O00007909,P02665,2,520.29,0.0
19748,O00007910,P01000,3,1415.18,0.0
19749,O00007911,P01223,3,158.86,0.0
19750,O00007911,P08727,2,823.58,0.0
19751,O00007911,P05079,1,1495.03,74.75
19752,O00007911,P03681,2,1758.46,351.69
19753,O00007912,P01503,1,447.04,44.7
19754,O00007912,P07054,3,1642.03,246.3
19755,O00007913,P08797,1,1595.91,159.59
19756,O00007914,P04492,2,1029.04,0.0
19757,O00007914,P08898,2,1251.34,0.0
19758,O00007914,P04262,2,1632.45,163.25
19759,O00007914,P09397,3,1769.28,0.0
19760,O00007915,P03642,3,204.01,61.2
19761,O00007916,P06495,3,1372.23,0.0
19762,O00007917,P02485,2,498.49,0.0
19763,O00007917,P09246,1,230.22,11.51
19764,O00007918,P08270,1,938.73,0.0
19765,O00007918,P08277,1,1049.09,0.0
19766,O00007919,P06340,1,1694.25,0.0
19767,O00007919,P00585,2,216.06,0.0
19768,O00007920,P07447,1,555.14,0.0
19769,O00007920,P07621,1,1588.55,0.0
19770,O00007921,P03285,1,779.02,0.0
19771,O00007921,P09701,1,1973.6,98.68
19772,O00007921,P06775,1,1055.35,0.0
19773,O00007922,P02338,3,1039.13,311.74
19774,O00007922,P01119,1,692.44,0.0
19775,O00007922,P01439,2,1135.77,113.58
19776,O00007923,P04203,3,910.58,273.17
19777,O00007923,P08071,3,204.22,0.0
19778,O00007923,P01787,3,1216.75,0.0
19779,O00007923,P03844,3,359.82,0.0
19780,O00007924,P04010,2,1339.34,133.93
19781,O00007925,P08429,2,729.31,0.0
19782,O00007925,P09402,3,354.57,106.37
19783,O00007926,P03237,2,1326.88,132.69
19784,O00007926,P00758,1,1073.09,107.31
19785,O00007926,P01501,2,1482.12,0.0
19786,O00007926,P00468,1,1535.83,0.0
19787,O00007927,P06926,2,926.21,92.62
19788,O00007927,P00981,1,1949.55,0.0
19789,O00007927,P04907,3,1508.5,0.0
19790,O00007928,P06073,2,1984.0,0.0
19791,O00007928,P07900,3,1054.54,0.0
19792,O00007929,P01339,2,704.16,0.0
19793,O00007929,P00910,2,1520.36,152.04
19794,O00007929,P05431,2,1884.32,0.0
19795,O00007930,P01284,1,1019.09,50.95
19796,O00007930,P05099,1,1907.6,0.0
19797,O00007930,P09077,1,1886.89,0.0
19798,O00007930,P05852,3,213.57,64.07
